0.00097656,-4
0.0019531,-4
0.0029297,-4
0.0039062,-5
0.0048828,-6
0.0058594,-6
0.0068359,-6
0.0078125,-6
0.0087891,-7
0.0097656,-8
0.010742,-10
0.011719,-17
0.012695,-24
0.013672,-34
0.014648,-66
0.015625,-114
0.016602,-135
0.017578,-99
0.018555,-47
0.019531,-5
0.020508,28
0.021484,45
0.022461,49
0.023438,42
0.024414,24
0.025391,0
0.026367,-7
0.027344,-4
0.02832,-15
0.029297,-38
0.030273,-50
0.03125,-58
0.032227,-75
0.033203,-90
0.03418,-97
0.035156,-97
0.036133,-95
0.037109,-89
0.038086,-85
0.039062,-84
0.040039,-86
0.041016,-86
0.041992,-84
0.042969,-79
0.043945,-75
0.044922,-71
0.045898,-63
0.046875,-53
0.047852,-43
0.048828,-32
0.049805,-22
0.050781,-14
0.051758,-8
0.052734,-5
0.053711,-2
0.054688,-1
0.055664,-4
0.056641,-8
0.057617,-13
0.058594,-18
0.05957,-23
0.060547,-27
0.061523,-28
0.0625,-27
0.063477,-25
0.064453,-23
0.06543,-20
0.066406,-17
0.067383,-15
0.068359,-15
0.069336,-15
0.070312,-16
0.071289,-17
0.072266,-17
0.073242,-16
0.074219,-13
0.075195,-10
0.076172,-7
0.077148,-6
0.078125,-6
0.079102,-6
0.080078,-7
0.081055,-10
0.082031,-14
0.083008,-18
0.083984,-21
0.084961,-23
0.085938,-25
0.086914,-26
0.087891,-27
0.088867,-26
0.089844,-25
0.09082,-22
0.091797,-21
0.092773,-20
0.09375,-20
