0.00097656,-4
0.0019531,-3
0.0029297,-3
0.0039062,-3
0.0048828,-4
0.0058594,-4
0.0068359,-3
0.0078125,-1
0.0087891,0
0.0097656,0
0.010742,-2
0.011719,-9
0.012695,-17
0.013672,-25
0.014648,-39
0.015625,-79
0.016602,-131
0.017578,-156
0.018555,-150
0.019531,-131
0.020508,-118
0.021484,-95
0.022461,-44
0.023438,16
0.024414,48
0.025391,62
0.026367,90
0.027344,142
0.02832,183
0.029297,180
0.030273,139
0.03125,97
0.032227,74
0.033203,61
0.03418,35
0.035156,3
0.036133,-10
0.037109,2
0.038086,22
0.039062,27
0.040039,17
0.041016,7
0.041992,6
0.042969,5
0.043945,-4
0.044922,-14
0.045898,-16
0.046875,-9
0.047852,-3
0.048828,3
0.049805,7
0.050781,10
0.051758,7
0.052734,-2
0.053711,-12
0.054688,-17
0.055664,-20
0.056641,-27
0.057617,-41
0.058594,-55
0.05957,-65
0.060547,-70
0.061523,-74
0.0625,-78
0.063477,-80
0.064453,-81
0.06543,-80
0.066406,-77
0.067383,-74
0.068359,-72
0.069336,-69
0.070312,-64
0.071289,-57
0.072266,-49
0.073242,-41
0.074219,-31
0.075195,-23
0.076172,-16
0.077148,-11
0.078125,-8
0.079102,-7
0.080078,-8
0.081055,-10
0.082031,-14
0.083008,-19
0.083984,-23
0.084961,-25
0.085938,-26
0.086914,-27
0.087891,-28
0.088867,-29
0.089844,-29
0.09082,-28
0.091797,-28
0.092773,-28
0.09375,-29
