0.0013793,2
0.0027586,8
0.0041379,2
0.0055172,3
0.0068966,0
0.0082759,6
0.0096552,6
0.011034,248
0.012414,398
0.013793,139
0.015172,-7
0.016552,-417
0.017931,-484
0.01931,-378
0.02069,-203
0.022069,-62
0.023448,59
0.024828,114
0.026207,131
0.027586,233
0.028966,108
0.030345,93
0.031724,99
0.033103,27
0.034483,70
0.035862,52
0.037241,17
0.038621,-17
0.04,-45
0.041379,-55
0.042759,-50
0.044138,-42
0.045517,-44
0.046897,-47
0.048276,-42
0.049655,-24
0.051034,-2
0.052414,0
0.053793,6
0.055172,-54
0.056552,-13
0.057931,21
0.05931,27
0.06069,15
0.062069,7
0.063448,1
0.064828,0
0.066207,6
0.067586,2
0.068966,0
0.070345,-1
0.071724,5
0.073103,3
0.074483,2
0.075862,4
0.077241,1
0.078621,6
0.08,6
0.081379,1
0.082759,6
0.084138,6
0.085517,6
0.086897,8
0.088276,4
0.089655,6
0.091034,7
0.092414,11
