0.00097656,0
0.0019531,0
0.0029297,0
0.0039062,-1
0.0048828,0
0.0058594,0
0.0068359,0
0.0078125,0
0.0087891,0
0.0097656,0
0.010742,0
0.011719,0
0.012695,0
0.013672,-1
0.014648,-10
0.015625,-12
0.016602,-3
0.017578,-17
0.018555,-25
0.019531,-22
0.020508,-17
0.021484,-12
0.022461,-9
0.023438,-5
0.024414,-1
0.025391,2
0.026367,4
0.027344,6
0.02832,7
0.029297,7
0.030273,6
0.03125,6
0.032227,5
0.033203,3
0.03418,1
0.035156,1
0.036133,2
0.037109,2
0.038086,1
0.039062,1
0.040039,2
0.041016,2
0.041992,2
0.042969,2
0.043945,1
0.044922,2
0.045898,2
0.046875,2
0.047852,2
0.048828,2
0.049805,2
0.050781,1
0.051758,1
0.052734,1
0.053711,1
0.054688,2
0.055664,2
0.056641,2
0.057617,1
0.058594,1
0.05957,1
0.060547,1
0.061523,1
0.0625,2
0.063477,1
0.064453,0
0.06543,-1
0.066406,-1
0.067383,0
0.068359,0
0.069336,0
0.070312,0
0.071289,0
0.072266,-1
0.073242,-1
0.074219,0
0.075195,0
0.076172,0
0.077148,0
0.078125,0
0.079102,0
0.080078,0
0.081055,0
0.082031,0
0.083008,0
0.083984,0
0.084961,0
0.085938,0
0.086914,1
0.087891,1
0.088867,1
0.089844,0
0.09082,0
0.091797,1
0.092773,1
0.09375,1
