0.00097656,0
0.0019531,0
0.0029297,-1
0.0039062,0
0.0048828,1
0.0058594,1
0.0068359,0
0.0078125,0
0.0087891,0
0.0097656,0
0.010742,0
0.011719,0
0.012695,0
0.013672,0
0.014648,-5
0.015625,-50
0.016602,-77
0.017578,-13
0.018555,20
0.019531,17
0.020508,12
0.021484,12
0.022461,13
0.023438,13
0.024414,9
0.025391,5
0.026367,5
0.027344,5
0.02832,3
0.029297,0
0.030273,3
0.03125,2
0.032227,0
0.033203,7
0.03418,13
0.035156,7
0.036133,-3
0.037109,-3
0.038086,0
0.039062,1
0.040039,2
0.041016,4
0.041992,5
0.042969,5
0.043945,6
0.044922,5
0.045898,3
0.046875,2
0.047852,2
0.048828,2
0.049805,3
0.050781,4
0.051758,3
0.052734,2
0.053711,0
0.054688,-2
0.055664,-1
0.056641,1
0.057617,3
0.058594,4
0.05957,6
0.060547,3
0.061523,-4
0.0625,-7
0.063477,-5
0.064453,1
0.06543,4
0.066406,3
0.067383,-1
0.068359,-4
0.069336,-4
0.070312,-1
0.071289,2
0.072266,2
0.073242,0
0.074219,-3
0.075195,-3
0.076172,-1
0.077148,1
0.078125,1
0.079102,0
0.080078,-2
0.081055,-3
0.082031,-1
0.083008,0
0.083984,1
0.084961,1
0.085938,0
0.086914,-1
0.087891,-1
0.088867,0
0.089844,0
0.09082,0
0.091797,-1
0.092773,-1
0.09375,-2
