0.00097656,2
0.0019531,2
0.0029297,6
0.0039062,12
0.0048828,25
0.0058594,44
0.0068359,62
0.0078125,70
0.0087891,59
0.0097656,39
0.010742,28
0.011719,43
0.012695,83
0.013672,126
0.014648,151
0.015625,155
0.016602,150
0.017578,140
0.018555,120
0.019531,93
0.020508,71
0.021484,60
0.022461,55
0.023438,46
0.024414,35
0.025391,28
0.026367,23
0.027344,14
0.02832,2
0.029297,-9
0.030273,-16
0.03125,-21
0.032227,-26
0.033203,-32
0.03418,-37
0.035156,-39
0.036133,-41
0.037109,-43
0.038086,-42
0.039062,-41
0.040039,-40
0.041016,-40
0.041992,-39
0.042969,-35
0.043945,-32
0.044922,-28
0.045898,-22
0.046875,-17
0.047852,-13
0.048828,-8
0.049805,-3
0.050781,1
0.051758,4
0.052734,6
0.053711,9
0.054688,10
0.055664,10
0.056641,11
0.057617,12
0.058594,14
0.05957,16
0.060547,16
0.061523,14
0.0625,11
0.063477,7
0.064453,3
0.06543,0
0.066406,-2
0.067383,-4
0.068359,-6
0.069336,-7
0.070312,-7
0.071289,-7
0.072266,-7
0.073242,-6
0.074219,-6
0.075195,-6
0.076172,-5
0.077148,-4
0.078125,-3
0.079102,-3
0.080078,-1
0.081055,1
0.082031,2
0.083008,3
0.083984,4
0.084961,3
0.085938,2
0.086914,1
0.087891,-1
0.088867,-3
0.089844,-5
0.09082,-7
0.091797,-9
0.092773,-12
0.09375,-14
