0.00097656,9
0.0019531,10
0.0029297,10
0.0039062,10
0.0048828,9
0.0058594,7
0.0068359,3
0.0078125,-1
0.0087891,-4
0.0097656,-6
0.010742,-12
0.011719,-25
0.012695,-46
0.013672,-70
0.014648,-96
0.015625,-115
0.016602,-127
0.017578,-131
0.018555,-122
0.019531,-99
0.020508,-67
0.021484,-32
0.022461,-7
0.023438,8
0.024414,19
0.025391,25
0.026367,22
0.027344,8
0.02832,-9
0.029297,-18
0.030273,-22
0.03125,-25
0.032227,-28
0.033203,-31
0.03418,-32
0.035156,-29
0.036133,-26
0.037109,-22
0.038086,-21
0.039062,-21
0.040039,-20
0.041016,-18
0.041992,-15
0.042969,-12
0.043945,-9
0.044922,-6
0.045898,-1
0.046875,3
0.047852,6
0.048828,9
0.049805,11
0.050781,12
0.051758,13
0.052734,13
0.053711,13
0.054688,14
0.055664,15
0.056641,15
0.057617,16
0.058594,18
0.05957,19
0.060547,20
0.061523,21
0.0625,22
0.063477,22
0.064453,23
0.06543,24
0.066406,23
0.067383,23
0.068359,22
0.069336,21
0.070312,20
0.071289,20
0.072266,19
0.073242,17
0.074219,15
0.075195,14
0.076172,13
0.077148,13
0.078125,13
0.079102,13
0.080078,14
0.081055,14
0.082031,15
0.083008,16
0.083984,17
0.084961,18
0.085938,19
0.086914,19
0.087891,19
0.088867,18
0.089844,16
0.09082,15
0.091797,13
0.092773,13
0.09375,12
