0.0013316,-178
0.0026631,-161
0.0039947,-136
0.0053262,-131
0.0066578,-98
0.0079893,-86
0.0093209,-53
0.010652,15
0.011984,103
0.013316,211
0.014647,275
0.015979,368
0.01731,518
0.018642,632
0.019973,675
0.021305,728
0.022636,784
0.023968,745
0.0253,679
0.026631,666
0.027963,661
0.029294,713
0.030626,718
0.031957,649
0.033289,621
0.034621,447
0.035952,280
0.037284,107
0.038615,-68
0.039947,-206
0.041278,-248
0.04261,-148
0.043941,-62
0.045273,10
0.046605,-12
0.047936,-108
0.049268,-158
0.050599,-198
0.051931,-224
0.053262,-229
0.054594,-268
0.055925,-320
0.057257,-366
0.058589,-376
0.05992,-329
0.061252,-299
0.062583,-246
0.063915,-209
0.065246,-189
0.066578,-151
0.067909,-111
0.069241,-62
0.070573,-44
0.071904,-98
0.073236,-159
0.074567,-253
0.075899,-309
0.07723,-352
0.078562,-395
0.079893,-395
0.081225,-387
0.082557,-354
0.083888,-326
0.08522,-299
0.086551,-264
0.087883,-220
0.089214,-166
0.090546,-110
0.091877,-52
0.093209,12
