0.0013316,-12
0.0026631,13
0.0039947,27
0.0053262,28
0.0066578,65
0.0079893,135
0.0093209,247
0.010652,367
0.011984,391
0.013316,423
0.014647,334
0.015979,246
0.01731,890
0.018642,1293
0.019973,536
0.021305,442
0.022636,653
0.023968,378
0.0253,-26
0.026631,-227
0.027963,-295
0.029294,-141
0.030626,-22
0.031957,-54
0.033289,48
0.034621,444
0.035952,124
0.037284,23
0.038615,227
0.039947,214
0.041278,483
0.04261,896
0.043941,860
0.045273,136
0.046605,-470
0.047936,-445
0.049268,-292
0.050599,-469
0.051931,-635
0.053262,-568
0.054594,-497
0.055925,-416
0.057257,-204
0.058589,-50
0.05992,-8
0.061252,31
0.062583,128
0.063915,167
0.065246,282
0.066578,421
0.067909,456
0.069241,482
0.070573,506
0.071904,320
0.073236,129
0.074567,-6
0.075899,-188
0.07723,-346
0.078562,-459
0.079893,-551
0.081225,-596
0.082557,-595
0.083888,-538
0.08522,-438
0.086551,-434
0.087883,-515
0.089214,-533
0.090546,-508
0.091877,-470
0.093209,-468
