0.00097656,10
0.0019531,8
0.0029297,7
0.0039062,7
0.0048828,7
0.0058594,5
0.0068359,3
0.0078125,0
0.0087891,-3
0.0097656,-9
0.010742,-14
0.011719,-20
0.012695,-26
0.013672,-31
0.014648,-35
0.015625,-39
0.016602,-50
0.017578,-65
0.018555,-65
0.019531,-44
0.020508,-19
0.021484,-3
0.022461,7
0.023438,23
0.024414,47
0.025391,69
0.026367,82
0.027344,86
0.02832,80
0.029297,66
0.030273,51
0.03125,40
0.032227,27
0.033203,12
0.03418,-4
0.035156,-14
0.036133,-16
0.037109,-22
0.038086,-37
0.039062,-54
0.040039,-69
0.041016,-86
0.041992,-99
0.042969,-103
0.043945,-86
0.044922,-50
0.045898,-12
0.046875,12
0.047852,21
0.048828,23
0.049805,26
0.050781,32
0.051758,37
0.052734,37
0.053711,33
0.054688,28
0.055664,21
0.056641,9
0.057617,-3
0.058594,-13
0.05957,-19
0.060547,-24
0.061523,-29
0.0625,-36
0.063477,-43
0.064453,-51
0.06543,-60
0.066406,-69
0.067383,-75
0.068359,-78
0.069336,-77
0.070312,-72
0.071289,-62
0.072266,-46
0.073242,-30
0.074219,-15
0.075195,-3
0.076172,8
0.077148,17
0.078125,23
0.079102,30
0.080078,34
0.081055,36
0.082031,35
0.083008,32
0.083984,27
0.084961,20
0.085938,16
0.086914,15
0.087891,17
0.088867,17
0.089844,15
0.09082,13
0.091797,12
0.092773,14
0.09375,16
