0.00097656,-11
0.0019531,-13
0.0029297,-14
0.0039062,-16
0.0048828,-18
0.0058594,-21
0.0068359,-25
0.0078125,-30
0.0087891,-38
0.0097656,-46
0.010742,-56
0.011719,-67
0.012695,-78
0.013672,-89
0.014648,-103
0.015625,-125
0.016602,-152
0.017578,-179
0.018555,-192
0.019531,-191
0.020508,-178
0.021484,-155
0.022461,-127
0.023438,-99
0.024414,-70
0.025391,-44
0.026367,-24
0.027344,-9
0.02832,1
0.029297,7
0.030273,8
0.03125,4
0.032227,2
0.033203,1
0.03418,5
0.035156,16
0.036133,27
0.037109,39
0.038086,53
0.039062,66
0.040039,75
0.041016,73
0.041992,55
0.042969,28
0.043945,5
0.044922,-7
0.045898,-11
0.046875,-10
0.047852,-9
0.048828,-7
0.049805,-2
0.050781,6
0.051758,12
0.052734,14
0.053711,13
0.054688,8
0.055664,0
0.056641,-10
0.057617,-20
0.058594,-28
0.05957,-35
0.060547,-39
0.061523,-41
0.0625,-41
0.063477,-42
0.064453,-41
0.06543,-41
0.066406,-41
0.067383,-42
0.068359,-41
0.069336,-42
0.070312,-41
0.071289,-37
0.072266,-33
0.073242,-28
0.074219,-22
0.075195,-16
0.076172,-9
0.077148,-1
0.078125,5
0.079102,9
0.080078,9
0.081055,6
0.082031,1
0.083008,-5
0.083984,-12
0.084961,-18
0.085938,-22
0.086914,-24
0.087891,-24
0.088867,-24
0.089844,-25
0.09082,-26
0.091797,-26
0.092773,-26
0.09375,-25
