0.0013793,3
0.0027586,3
0.0041379,0
0.0055172,0
0.0068966,-1
0.0082759,3
0.0096552,-3
0.011034,-290
0.012414,-1344
0.013793,221
0.015172,184
0.016552,277
0.017931,468
0.01931,358
0.02069,186
0.022069,33
0.023448,-55
0.024828,-61
0.026207,-70
0.027586,-43
0.028966,-75
0.030345,-71
0.031724,-26
0.033103,3
0.034483,20
0.035862,47
0.037241,50
0.038621,40
0.04,35
0.041379,30
0.042759,24
0.044138,5
0.045517,-7
0.046897,-7
0.048276,11
0.049655,27
0.051034,24
0.052414,11
0.053793,2
0.055172,-13
0.056552,6
0.057931,6
0.05931,-5
0.06069,-4
0.062069,15
0.063448,19
0.064828,9
0.066207,6
0.067586,11
0.068966,16
0.070345,20
0.071724,17
0.073103,14
0.074483,13
0.075862,19
0.077241,17
0.078621,16
0.08,10
0.081379,19
0.082759,20
0.084138,19
0.085517,18
0.086897,13
0.088276,12
0.089655,15
0.091034,17
0.092414,16
