0.00097656,0
0.0019531,0
0.0029297,-1
0.0039062,0
0.0048828,0
0.0058594,0
0.0068359,0
0.0078125,0
0.0087891,0
0.0097656,0
0.010742,-1
0.011719,0
0.012695,0
0.013672,0
0.014648,1
0.015625,13
0.016602,-3
0.017578,-2
0.018555,7
0.019531,3
0.020508,2
0.021484,2
0.022461,3
0.023438,4
0.024414,4
0.025391,4
0.026367,5
0.027344,4
0.02832,3
0.029297,3
0.030273,3
0.03125,2
0.032227,1
0.033203,1
0.03418,0
0.035156,0
0.036133,-1
0.037109,-2
0.038086,-2
0.039062,-2
0.040039,-2
0.041016,-2
0.041992,-2
0.042969,-2
0.043945,-2
0.044922,-2
0.045898,-2
0.046875,-2
0.047852,-2
0.048828,-2
0.049805,-2
0.050781,-2
0.051758,-2
0.052734,-2
0.053711,-2
0.054688,-2
0.055664,-2
0.056641,-2
0.057617,-2
0.058594,-1
0.05957,-2
0.060547,-2
0.061523,-2
0.0625,-2
0.063477,-2
0.064453,-1
0.06543,-1
0.066406,-2
0.067383,-1
0.068359,-2
0.069336,-2
0.070312,-3
0.071289,-3
0.072266,-2
0.073242,-2
0.074219,-2
0.075195,-3
0.076172,-2
0.077148,-2
0.078125,-3
0.079102,-3
0.080078,-2
0.081055,-2
0.082031,-3
0.083008,-3
0.083984,-3
0.084961,-2
0.085938,-2
0.086914,-2
0.087891,-3
0.088867,-3
0.089844,-2
0.09082,-2
0.091797,-2
0.092773,-2
0.09375,-2
