0.0013369,-41
0.0026738,-78
0.0040107,-133
0.0053476,-175
0.0066845,-184
0.0080214,-122
0.0093583,-119
0.010695,-279
0.012032,-343
0.013369,-204
0.014706,-342
0.016043,-508
0.01738,-644
0.018717,-995
0.020053,-1576
0.02139,-1490
0.022727,-1468
0.024064,-1439
0.025401,-1356
0.026738,-1203
0.028075,-449
0.029412,451
0.030749,373
0.032086,29
0.033422,291
0.034759,497
0.036096,228
0.037433,57
0.03877,299
0.040107,421
0.041444,235
0.042781,303
0.044118,485
0.045455,414
0.046791,287
0.048128,341
0.049465,399
0.050802,311
0.052139,300
0.053476,332
0.054813,280
0.05615,202
0.057487,208
0.058824,172
0.06016,78
0.061497,36
0.062834,19
0.064171,5
0.065508,-3
0.066845,7
0.068182,53
0.069519,49
0.070856,68
0.072193,115
0.073529,134
0.074866,178
0.076203,209
0.07754,204
0.078877,213
0.080214,233
0.081551,267
0.082888,208
0.084225,96
0.085561,87
0.086898,86
0.088235,-13
0.089572,-92
0.090909,-61
0.092246,-9
