0.00097656,-2
0.0019531,-3
0.0029297,-4
0.0039062,-5
0.0048828,-4
0.0058594,-3
0.0068359,1
0.0078125,6
0.0087891,10
0.0097656,14
0.010742,16
0.011719,17
0.012695,14
0.013672,10
0.014648,8
0.015625,6
0.016602,1
0.017578,-6
0.018555,-12
0.019531,-15
0.020508,-15
0.021484,-16
0.022461,-22
0.023438,-33
0.024414,-42
0.025391,-43
0.026367,-39
0.027344,-38
0.02832,-37
0.029297,-34
0.030273,-35
0.03125,-39
0.032227,-41
0.033203,-37
0.03418,-31
0.035156,-28
0.036133,-27
0.037109,-24
0.038086,-16
0.039062,-9
0.040039,-6
0.041016,-4
0.041992,-3
0.042969,-2
0.043945,0
0.044922,4
0.045898,9
0.046875,12
0.047852,14
0.048828,16
0.049805,15
0.050781,13
0.051758,11
0.052734,9
0.053711,7
0.054688,7
0.055664,7
0.056641,9
0.057617,10
0.058594,9
0.05957,9
0.060547,8
0.061523,7
0.0625,7
0.063477,7
0.064453,5
0.06543,4
0.066406,4
0.067383,3
0.068359,2
0.069336,2
0.070312,2
0.071289,1
0.072266,0
0.073242,-1
0.074219,-3
0.075195,-4
0.076172,-5
0.077148,-5
0.078125,-5
0.079102,-4
0.080078,-4
0.081055,-4
0.082031,-3
0.083008,-3
0.083984,-5
0.084961,-6
0.085938,-6
0.086914,-1
0.087891,3
0.088867,1
0.089844,-3
0.09082,-2
0.091797,0
0.092773,-1
0.09375,-4
