0.0013369,-7
0.0026738,-11
0.0040107,-18
0.0053476,-7
0.0066845,12
0.0080214,22
0.0093583,46
0.010695,63
0.012032,35
0.013369,-1
0.014706,-33
0.016043,-33
0.01738,-119
0.018717,-176
0.020053,-214
0.02139,-187
0.022727,-144
0.024064,-193
0.025401,-220
0.026738,-217
0.028075,-219
0.029412,-200
0.030749,-198
0.032086,-142
0.033422,-59
0.034759,-25
0.036096,-7
0.037433,10
0.03877,50
0.040107,53
0.041444,38
0.042781,-3
0.044118,-47
0.045455,-92
0.046791,-104
0.048128,-103
0.049465,-105
0.050802,-40
0.052139,41
0.053476,118
0.054813,196
0.05615,257
0.057487,299
0.058824,332
0.06016,335
0.061497,316
0.062834,296
0.064171,278
0.065508,265
0.066845,261
0.068182,246
0.069519,224
0.070856,218
0.072193,198
0.073529,165
0.074866,137
0.076203,113
0.07754,79
0.078877,74
0.080214,61
0.081551,42
0.082888,28
0.084225,37
0.085561,38
0.086898,71
0.088235,109
0.089572,119
0.090909,114
0.092246,114
0.093583,77
