0.0013316,-3
0.0026631,0
0.0039947,22
0.0053262,21
0.0066578,-66
0.0079893,-115
0.0093209,-162
0.010652,-258
0.011984,-407
0.013316,-689
0.014647,-858
0.015979,-945
0.01731,-1095
0.018642,-1145
0.019973,-1083
0.021305,-924
0.022636,-687
0.023968,-477
0.0253,-409
0.026631,-302
0.027963,-242
0.029294,-185
0.030626,-104
0.031957,54
0.033289,95
0.034621,88
0.035952,154
0.037284,243
0.038615,432
0.039947,441
0.041278,448
0.04261,434
0.043941,412
0.045273,429
0.046605,401
0.047936,391
0.049268,389
0.050599,388
0.051931,370
0.053262,354
0.054594,314
0.055925,283
0.057257,252
0.058589,216
0.05992,189
0.061252,165
0.062583,149
0.063915,122
0.065246,113
0.066578,100
0.067909,76
0.069241,71
0.070573,62
0.071904,41
0.073236,44
0.074567,35
0.075899,17
0.07723,34
0.078562,26
0.079893,23
0.081225,19
0.082557,15
0.083888,21
0.08522,26
0.086551,14
0.087883,12
0.089214,5
0.090546,1
0.091877,2
0.093209,-9
0.094541,-9
