0.0013316,75
0.0026631,75
0.0039947,69
0.0053262,61
0.0066578,57
0.0079893,38
0.0093209,53
0.010652,23
0.011984,18
0.013316,58
0.014647,33
0.015979,30
0.01731,32
0.018642,13
0.019973,6
0.021305,-13
0.022636,-17
0.023968,-54
0.0253,-135
0.026631,-209
0.027963,-293
0.029294,-312
0.030626,-357
0.031957,-407
0.033289,-392
0.034621,-399
0.035952,-357
0.037284,-308
0.038615,-267
0.039947,-186
0.041278,-158
0.04261,-120
0.043941,-101
0.045273,-87
0.046605,-63
0.047936,-58
0.049268,-21
0.050599,6
0.051931,36
0.053262,75
0.054594,88
0.055925,127
0.057257,145
0.058589,168
0.05992,191
0.061252,206
0.062583,231
0.063915,223
0.065246,229
0.066578,229
0.067909,217
0.069241,220
0.070573,209
0.071904,197
0.073236,189
0.074567,170
0.075899,164
0.07723,152
0.078562,139
0.079893,129
0.081225,107
0.082557,93
0.083888,81
0.08522,61
0.086551,58
0.087883,34
0.089214,27
0.090546,-4
0.091877,-23
0.093209,-36
0.094541,-52
