0.00097656,-6
0.0019531,-5
0.0029297,-4
0.0039062,-2
0.0048828,0
0.0058594,3
0.0068359,10
0.0078125,17
0.0087891,23
0.0097656,31
0.010742,45
0.011719,59
0.012695,68
0.013672,81
0.014648,98
0.015625,113
0.016602,123
0.017578,130
0.018555,130
0.019531,128
0.020508,124
0.021484,117
0.022461,110
0.023438,102
0.024414,94
0.025391,87
0.026367,80
0.027344,73
0.02832,67
0.029297,61
0.030273,62
0.03125,69
0.032227,69
0.033203,60
0.03418,53
0.035156,49
0.036133,44
0.037109,43
0.038086,44
0.039062,42
0.040039,38
0.041016,35
0.041992,33
0.042969,29
0.043945,25
0.044922,21
0.045898,18
0.046875,15
0.047852,12
0.048828,9
0.049805,5
0.050781,2
0.051758,-1
0.052734,-6
0.053711,-10
0.054688,-13
0.055664,-16
0.056641,-20
0.057617,-23
0.058594,-25
0.05957,-27
0.060547,-28
0.061523,-28
0.0625,-29
0.063477,-29
0.064453,-28
0.06543,-26
0.066406,-25
0.067383,-23
0.068359,-21
0.069336,-21
0.070312,-20
0.071289,-18
0.072266,-18
0.073242,-17
0.074219,-17
0.075195,-17
0.076172,-16
0.077148,-15
0.078125,-15
0.079102,-14
0.080078,-13
0.081055,-11
0.082031,-10
0.083008,-8
0.083984,-7
0.084961,-7
0.085938,-6
0.086914,-4
0.087891,-2
0.088867,-1
0.089844,0
0.09082,2
0.091797,4
0.092773,6
0.09375,7
