0.00097656,-40
0.0019531,-41
0.0029297,-41
0.0039062,-40
0.0048828,-39
0.0058594,-37
0.0068359,-36
0.0078125,-34
0.0087891,-32
0.0097656,-32
0.010742,-34
0.011719,-36
0.012695,-38
0.013672,-45
0.014648,-54
0.015625,-60
0.016602,-59
0.017578,-52
0.018555,-46
0.019531,-42
0.020508,-43
0.021484,-46
0.022461,-47
0.023438,-43
0.024414,-36
0.025391,-30
0.026367,-27
0.027344,-25
0.02832,-25
0.029297,-26
0.030273,-25
0.03125,-24
0.032227,-22
0.033203,-20
0.03418,-19
0.035156,-17
0.036133,-15
0.037109,-13
0.038086,-11
0.039062,-8
0.040039,-5
0.041016,-2
0.041992,1
0.042969,3
0.043945,5
0.044922,7
0.045898,9
0.046875,10
0.047852,11
0.048828,11
0.049805,12
0.050781,11
0.051758,11
0.052734,11
0.053711,10
0.054688,9
0.055664,9
0.056641,8
0.057617,8
0.058594,8
0.05957,8
0.060547,9
0.061523,10
0.0625,12
0.063477,14
0.064453,15
0.06543,15
0.066406,16
0.067383,15
0.068359,14
0.069336,13
0.070312,12
0.071289,10
0.072266,9
0.073242,9
0.074219,9
0.075195,10
0.076172,10
0.077148,10
0.078125,11
0.079102,12
0.080078,12
0.081055,11
0.082031,11
0.083008,12
0.083984,13
0.084961,14
0.085938,16
0.086914,17
0.087891,18
0.088867,19
0.089844,19
0.09082,20
0.091797,19
0.092773,19
