0.0013316,-265
0.0026631,-243
0.0039947,-190
0.0053262,-173
0.0066578,-162
0.0079893,-164
0.0093209,-166
0.010652,-62
0.011984,-44
0.013316,-218
0.014647,-21
0.015979,285
0.01731,61
0.018642,-499
0.019973,-568
0.021305,-228
0.022636,-79
0.023968,-236
0.0253,-355
0.026631,-281
0.027963,-228
0.029294,-119
0.030626,7
0.031957,35
0.033289,66
0.034621,117
0.035952,97
0.037284,55
0.038615,67
0.039947,51
0.041278,55
0.04261,98
0.043941,120
0.045273,207
0.046605,111
0.047936,91
0.049268,84
0.050599,98
0.051931,109
0.053262,100
0.054594,93
0.055925,109
0.057257,130
0.058589,126
0.05992,113
0.061252,90
0.062583,47
0.063915,23
0.065246,15
0.066578,7
0.067909,8
0.069241,22
0.070573,44
0.071904,44
0.073236,46
0.074567,62
0.075899,50
0.07723,47
0.078562,64
0.079893,79
0.081225,82
0.082557,89
0.083888,98
0.08522,83
0.086551,64
0.087883,45
0.089214,26
0.090546,6
0.091877,14
0.093209,22
