0.00097656,-37
0.0019531,-34
0.0029297,-32
0.0039062,-32
0.0048828,-33
0.0058594,-35
0.0068359,-36
0.0078125,-40
0.0087891,-42
0.0097656,-45
0.010742,-50
0.011719,-54
0.012695,-57
0.013672,-59
0.014648,-61
0.015625,-65
0.016602,-68
0.017578,-69
0.018555,-70
0.019531,-71
0.020508,-72
0.021484,-71
0.022461,-69
0.023438,-66
0.024414,-62
0.025391,-57
0.026367,-50
0.027344,-42
0.02832,-34
0.029297,-27
0.030273,-21
0.03125,-17
0.032227,-14
0.033203,-10
0.03418,-7
0.035156,-6
0.036133,-5
0.037109,-7
0.038086,-9
0.039062,-8
0.040039,-6
0.041016,-5
0.041992,-6
0.042969,-7
0.043945,-6
0.044922,-4
0.045898,-3
0.046875,-3
0.047852,-1
0.048828,3
0.049805,6
0.050781,9
0.051758,14
0.052734,21
0.053711,27
0.054688,30
0.055664,33
0.056641,37
0.057617,45
0.058594,51
0.05957,55
0.060547,62
0.061523,69
0.0625,73
0.063477,74
0.064453,72
0.06543,71
0.066406,68
0.067383,61
0.068359,53
0.069336,48
0.070312,47
0.071289,45
0.072266,39
0.073242,33
0.074219,29
0.075195,27
0.076172,23
0.077148,19
0.078125,14
0.079102,14
0.080078,15
0.081055,14
0.082031,10
0.083008,4
0.083984,0
0.084961,-2
0.085938,-5
0.086914,-7
0.087891,-8
0.088867,-8
0.089844,-8
0.09082,-9
0.091797,-11
0.092773,-12
0.09375,-14
