0.0013316,245
0.0026631,194
0.0039947,246
0.0053262,157
0.0066578,94
0.0079893,114
0.0093209,89
0.010652,121
0.011984,154
0.013316,180
0.014647,217
0.015979,220
0.01731,245
0.018642,203
0.019973,141
0.021305,92
0.022636,61
0.023968,-20
0.0253,-79
0.026631,-62
0.027963,-184
0.029294,-295
0.030626,-305
0.031957,-344
0.033289,-389
0.034621,-394
0.035952,-406
0.037284,-353
0.038615,-257
0.039947,-307
0.041278,-277
0.04261,-178
0.043941,-102
0.045273,-136
0.046605,-131
0.047936,-55
0.049268,-166
0.050599,-208
0.051931,-179
0.053262,-337
0.054594,-375
0.055925,-257
0.057257,-300
0.058589,-398
0.05992,-320
0.061252,-409
0.062583,-548
0.063915,-483
0.065246,-511
0.066578,-572
0.067909,-469
0.069241,-391
0.070573,-462
0.071904,-439
0.073236,-363
0.074567,-344
0.075899,-328
0.07723,-231
0.078562,-149
0.079893,-180
0.081225,-212
0.082557,-83
0.083888,-18
0.08522,-40
0.086551,9
0.087883,42
0.089214,11
0.090546,4
0.091877,43
0.093209,55
