0.0013316,-56
0.0026631,-55
0.0039947,33
0.0053262,99
0.0066578,133
0.0079893,169
0.0093209,205
0.010652,224
0.011984,211
0.013316,203
0.014647,162
0.015979,95
0.01731,25
0.018642,-25
0.019973,-81
0.021305,-113
0.022636,-129
0.023968,-118
0.0253,-100
0.026631,-66
0.027963,-42
0.029294,15
0.030626,87
0.031957,157
0.033289,233
0.034621,295
0.035952,364
0.037284,385
0.038615,401
0.039947,394
0.041278,371
0.04261,346
0.043941,346
0.045273,372
0.046605,381
0.047936,394
0.049268,408
0.050599,417
0.051931,430
0.053262,445
0.054594,444
0.055925,443
0.057257,417
0.058589,379
0.05992,329
0.061252,273
0.062583,216
0.063915,159
0.065246,106
0.066578,56
0.067909,16
0.069241,-5
0.070573,12
0.071904,33
0.073236,57
0.074567,39
0.075899,-33
0.07723,-120
0.078562,-176
0.079893,-216
0.081225,-238
0.082557,-255
0.083888,-267
0.08522,-258
0.086551,-274
0.087883,-290
0.089214,-319
0.090546,-330
0.091877,-343
0.093209,-357
