0.0013316,-468
0.0026631,-438
0.0039947,-359
0.0053262,-321
0.0066578,-283
0.0079893,-240
0.0093209,-190
0.010652,-147
0.011984,-117
0.013316,-51
0.014647,-19
0.015979,26
0.01731,55
0.018642,56
0.019973,71
0.021305,75
0.022636,81
0.023968,92
0.0253,85
0.026631,111
0.027963,120
0.029294,133
0.030626,148
0.031957,129
0.033289,124
0.034621,109
0.035952,88
0.037284,80
0.038615,66
0.039947,88
0.041278,106
0.04261,94
0.043941,100
0.045273,106
0.046605,117
0.047936,114
0.049268,105
0.050599,103
0.051931,96
0.053262,109
0.054594,100
0.055925,78
0.057257,50
0.058589,8
0.05992,-22
0.061252,-36
0.062583,-54
0.063915,-45
0.065246,-35
0.066578,-19
0.067909,-3
0.069241,-12
0.070573,-78
0.071904,-120
0.073236,-149
0.074567,-192
0.075899,-205
0.07723,-183
0.078562,-166
0.079893,-133
0.081225,-88
0.082557,-14
0.083888,49
0.08522,92
0.086551,135
0.087883,170
0.089214,186
0.090546,210
0.091877,208
0.093209,207
