0.00097656,-15
0.0019531,-19
0.0029297,-25
0.0039062,-28
0.0048828,-29
0.0058594,-28
0.0068359,-27
0.0078125,-29
0.0087891,-30
0.0097656,-30
0.010742,-30
0.011719,-32
0.012695,-34
0.013672,-37
0.014648,-40
0.015625,-42
0.016602,-45
0.017578,-49
0.018555,-54
0.019531,-59
0.020508,-63
0.021484,-68
0.022461,-71
0.023438,-73
0.024414,-74
0.025391,-76
0.026367,-76
0.027344,-77
0.02832,-76
0.029297,-74
0.030273,-71
0.03125,-66
0.032227,-59
0.033203,-51
0.03418,-42
0.035156,-35
0.036133,-28
0.037109,-23
0.038086,-21
0.039062,-20
0.040039,-21
0.041016,-23
0.041992,-23
0.042969,-22
0.043945,-21
0.044922,-20
0.045898,-19
0.046875,-17
0.047852,-15
0.048828,-12
0.049805,-9
0.050781,-7
0.051758,-5
0.052734,-4
0.053711,-1
0.054688,4
0.055664,9
0.056641,13
0.057617,15
0.058594,17
0.05957,17
0.060547,18
0.061523,18
0.0625,17
0.063477,16
0.064453,13
0.06543,11
0.066406,8
0.067383,5
0.068359,4
0.069336,10
0.070312,19
0.071289,25
0.072266,30
0.073242,34
0.074219,33
0.075195,29
0.076172,24
0.077148,17
0.078125,11
0.079102,7
0.080078,4
0.081055,1
0.082031,-3
0.083008,-6
0.083984,-8
0.084961,-9
0.085938,-9
0.086914,-9
0.087891,-9
0.088867,-9
0.089844,-9
0.09082,-7
0.091797,-5
0.092773,-3
0.09375,0
